0.17588,-0.267534,-0.267534
0.180658,-0.267541,-0.267541
0.182201,-0.267544,-0.267544
0.187085,-0.267551,-0.267551
0.188524,-0.267553,-0.267553
0.190045,-0.267556,-0.267556
0.194768,-0.267563,-0.267563
0.196407,-0.267566,-0.267566
0.201203,-0.267573,-0.267573
0.202668,-0.267575,-0.267575
0.207435,-0.267583,-0.267583
0.209143,-0.267585,-0.267585
0.21082,-0.267588,-0.267588
0.215735,-0.267595,-0.267595
0.217398,-0.267598,-0.267598
0.222264,-0.267605,-0.267605
0.223793,-0.267607,-0.267607
0.22852,-0.267615,-0.267615
0.230028,-0.267617,-0.267617
0.231586,-0.267619,-0.267619
0.236296,-0.267626,-0.267626
0.237794,-0.267628,-0.267628
0.242636,-0.267635,-0.267635
0.244411,-0.267637,-0.267637
0.249277,-0.267642,-0.267642
0.250824,-0.267643,-0.267643
0.252331,-0.267644,-0.267644
0.257187,-0.267648,-0.267648
0.258608,-0.267649,-0.267649
0.263395,-0.267651,-0.267651
0.264878,-0.267652,-0.267652
0.270713,-0.267655,-0.267655
0.275992,-0.267657,-0.267657
0.280735,-0.26766,-0.26766
0.282295,-0.267661,-0.267661
0.28694,-0.267663,-0.267663
0.288435,-0.267664,-0.267664
0.293131,-0.267666,-0.267666
0.294631,-0.267667,-0.267667
0.299392,-0.267669,-0.267669
0.300804,-0.26767,-0.26767
0.305772,-0.267672,-0.267672
0.307205,-0.267673,-0.267673
0.308782,-0.267674,-0.267674
0.313382,-0.267676,-0.267676
0.314968,-0.267677,-0.267677
0.319863,-0.267679,-0.267679
0.321611,-0.267679,-0.267679
0.326592,-0.267681,-0.267681
0.328295,-0.267682,-0.267682
0.329839,-0.267683,-0.267683
0.334948,-0.267685,-0.267685
0.336613,-0.267685,-0.267685
0.338286,-0.267686,-0.267686
0.342993,-0.267688,-0.267688
0.344636,-0.267688,-0.267688
0.34942,-0.26769,-0.26769
0.350995,-0.26769,-0.26769
0.355739,-0.267692,-0.267692
0.357543,-0.267693,-0.267693
0.359328,-0.267693,-0.267693
0.364228,-0.267695,-0.267695
0.365727,-0.267695,-0.267695
0.370438,-0.267696,-0.267696
0.371902,-0.267697,-0.267697
0.376812,-0.267698,-0.267698
0.37829,-0.267698,-0.267698
0.383135,-0.267699,-0.267699
0.38465,-0.267699,-0.267699
0.386074,-0.267699,-0.267699
0.390658,-0.2677,-0.2677
0.392168,-0.2677,-0.2677
0.396737,-0.2677,-0.2677
0.398191,-0.2677,-0.2677
0.403046,-0.267701,-0.267701
0.404512,-0.267701,-0.267701
0.409111,-0.267701,-0.267701
0.410623,-0.267701,-0.267701
0.415553,-0.2677,-0.2677
0.417068,-0.2677,-0.2677
0.418587,-0.2677,-0.2677
0.423353,-0.2677,-0.2677
0.424822,-0.267699,-0.267699
0.429559,-0.267699,-0.267699
0.431007,-0.267699,-0.267699
0.435958,-0.267698,-0.267698
0.437391,-0.267698,-0.267698
0.442168,-0.267697,-0.267697
0.443971,-0.267697,-0.267697
0.445485,-0.267697,-0.267697
0.450239,-0.267696,-0.267696
0.451843,-0.267695,-0.267695
0.456466,-0.267694,-0.267694
0.457868,-0.267694,-0.267694
0.462512,-0.267693,-0.267693
0.464067,-0.267693,-0.267693
0.468755,-0.267692,-0.267692
0.470199,-0.267692,-0.267692
0.474812,-0.267691,-0.267691
0.476247,-0.26769,-0.26769
0.481075,-0.267689,-0.267689
0.482665,-0.267689,-0.267689
0.484107,-0.267689,-0.267689
0.488987,-0.267687,-0.267687
0.490465,-0.267687,-0.267687
0.495387,-0.267686,-0.267686
0.496898,-0.267685,-0.267685
0.501604,-0.267684,-0.267684
0.503201,-0.267683,-0.267683
0.504897,-0.267683,-0.267683
0.509831,-0.267681,-0.267681
0.511497,-0.26768,-0.26768
0.516539,-0.267679,-0.267679
0.518215,-0.267678,-0.267678
0.519801,-0.267677,-0.267677
0.524518,-0.267676,-0.267676
0.52624,-0.267675,-0.267675
0.531257,-0.267673,-0.267673
0.532878,-0.267672,-0.267672
0.534376,-0.267671,-0.267671
0.539086,-0.267669,-0.267669
0.540641,-0.267668,-0.267668
0.545587,-0.267666,-0.267666
0.547203,-0.267665,-0.267665
0.551964,-0.267663,-0.267663
0.553594,-0.267662,-0.267662
0.555125,-0.267661,-0.267661
0.559961,-0.267659,-0.267659
0.561585,-0.267658,-0.267658
0.566336,-0.267656,-0.267656
0.568027,-0.267655,-0.267655
0.57273,-0.267652,-0.267652
0.574252,-0.267651,-0.267651
0.578933,-0.267649,-0.267649
0.580292,-0.267648,-0.267648
0.58505,-0.267645,-0.267645
0.586629,-0.267644,-0.267644
0.588083,-0.267643,-0.267643
0.592599,-0.267641,-0.267641
0.594011,-0.26764,-0.26764
0.598781,-0.267637,-0.267637
0.600461,-0.267636,-0.267636
0.605404,-0.267633,-0.267633
0.606914,-0.267632,-0.267632
0.611663,-0.267629,-0.267629
0.613328,-0.267628,-0.267628
0.615057,-0.267627,-0.267627
0.6199,-0.267624,-0.267624
0.621473,-0.267623,-0.267623
0.626436,-0.26762,-0.26762
0.627909,-0.267619,-0.267619
0.632626,-0.267616,-0.267616
0.634185,-0.267615,-0.267615
0.635652,-0.267614,-0.267614
0.640399,-0.267611,-0.267611
0.642174,-0.26761,-0.26761
0.646874,-0.267607,-0.267607
0.648286,-0.267606,-0.267606
0.653126,-0.267603,-0.267603
0.654873,-0.267602,-0.267602
0.656421,-0.267601,-0.267601
0.661386,-0.267598,-0.267598
0.662996,-0.267597,-0.267597
0.667614,-0.267594,-0.267594
0.669065,-0.267593,-0.267593
0.673758,-0.26759,-0.26759
0.67518,-0.267589,-0.267589
0.679728,-0.267586,-0.267586
0.681224,-0.267585,-0.267585
0.686081,-0.267582,-0.267582
0.687573,-0.267581,-0.267581
0.689345,-0.267579,-0.267579
0.694189,-0.267576,-0.267576
0.695806,-0.267575,-0.267575
0.700565,-0.267572,-0.267572
0.70207,-0.267571,-0.267571
0.706997,-0.267567,-0.267567
0.708577,-0.267566,-0.267566
0.710144,-0.267565,-0.267565
0.714971,-0.267561,-0.267561
0.716499,-0.26756,-0.26756
0.721408,-0.267556,-0.267556
0.723084,-0.267554,-0.267554
0.724768,-0.267552,-0.267552
0.729319,-0.267547,-0.267547
0.730925,-0.267545,-0.267545
0.735602,-0.267538,-0.267538
0.737977,-0.267534,-0.267534
0.740393,-0.26753,-0.26753
0.745194,-0.267522,-0.267522
0.74695,-0.267518,-0.267518
0.748462,-0.267515,-0.267515
0.753192,-0.267506,-0.267506
0.754858,-0.267503,-0.267503
0.759726,-0.267493,-0.267493
0.76129,-0.26749,-0.26749
0.76613,-0.26748,-0.26748
0.76773,-0.267477,-0.267477
0.76929,-0.267474,-0.267474
0.774049,-0.267465,-0.267465
0.775665,-0.267461,-0.267461
0.780435,-0.267452,-0.267452
0.781886,-0.267449,-0.267449
0.786551,-0.267441,-0.267441
0.788099,-0.267438,-0.267438
0.793107,-0.267428,-0.267428
0.79476,-0.267425,-0.267425
0.79638,-0.267422,-0.267422
0.801091,-0.267414,-0.267414
0.802783,-0.267411,-0.267411
0.807606,-0.267402,-0.267402
0.809304,-0.267399,-0.267399
0.810832,-0.267396,-0.267396
0.815492,-0.267387,-0.267387
0.816994,-0.267385,-0.267385
0.821818,-0.267376,-0.267376
0.823436,-0.267373,-0.267373
0.82831,-0.267364,-0.267364
0.829943,-0.267361,-0.267361
0.834786,-0.267353,-0.267353
0.836726,-0.267349,-0.267349
0.838516,-0.267346,-0.267346
0.843485,-0.267336,-0.267336
0.845053,-0.267333,-0.267333
0.84663,-0.26733,-0.26733
0.851418,-0.26732,-0.26732
0.853025,-0.267316,-0.267316
0.857767,-0.267305,-0.267305
0.859414,-0.267302,-0.267302
0.864423,-0.267289,-0.267289
0.86587,-0.267286,-0.267286
0.867413,-0.267282,-0.267282
0.872102,-0.267269,-0.267269
0.873601,-0.267265,-0.267265
0.878238,-0.267253,-0.267253
0.879761,-0.267248,-0.267248
0.884544,-0.267235,-0.267235
0.886207,-0.26723,-0.26723
0.891157,-0.267216,-0.267216
0.892971,-0.26721,-0.26721
0.894946,-0.267205,-0.267205
0.899997,-0.267189,-0.267189
0.901643,-0.267184,-0.267184
0.903232,-0.267179,-0.267179
0.908058,-0.267162,-0.267162
0.909448,-0.267157,-0.267157
0.914186,-0.26714,-0.26714
0.915638,-0.267135,-0.267135
0.920196,-0.267118,-0.267118
0.922111,-0.26711,-0.26711
0.926827,-0.267092,-0.267092
0.928389,-0.267086,-0.267086
0.930011,-0.26708,-0.26708
0.93467,-0.267063,-0.267063
0.936162,-0.267057,-0.267057
0.940992,-0.267039,-0.267039
0.942529,-0.267033,-0.267033
0.947463,-0.267015,-0.267015
0.948997,-0.267009,-0.267009
0.953672,-0.266992,-0.266992
0.955069,-0.266987,-0.266987
0.956729,-0.26698,-0.26698
0.961586,-0.266962,-0.266962
0.963151,-0.266957,-0.266957
0.967964,-0.266939,-0.266939
0.969426,-0.266933,-0.266933
0.974086,-0.266916,-0.266916
0.975664,-0.266911,-0.266911
0.98045,-0.266893,-0.266893
0.981891,-0.266888,-0.266888
0.983523,-0.266882,-0.266882
0.988422,-0.266864,-0.266864
0.990343,-0.266857,-0.266857
0.995412,-0.266839,-0.266839
0.999249,-0.266825,-0.266825
1.003458,-0.26681,-0.26681
1.007465,-0.266795,-0.266795
1.011551,-0.26678,-0.26678
1.015143,-0.266767,-0.266767
1.01878,-0.266753,-0.266753
1.022811,-0.266738,-0.266738
1.026378,-0.266724,-0.266724
1.030204,-0.266708,-0.266708
1.033648,-0.266694,-0.266694
1.037572,-0.266677,-0.266677
1.041747,-0.266657,-0.266657
1.045818,-0.266638,-0.266638
1.049741,-0.266618,-0.266618
1.053707,-0.266598,-0.266598
1.057335,-0.266579,-0.266579
1.060965,-0.26656,-0.26656
1.064705,-0.26654,-0.26654
1.068156,-0.266522,-0.266522
1.071602,-0.266504,-0.266504
1.075165,-0.266485,-0.266485
1.079674,-0.266462,-0.266462
1.08457,-0.266436,-0.266436
1.089077,-0.266413,-0.266413
1.093128,-0.266392,-0.266392
1.096698,-0.266374,-0.266374
1.1007,-0.266353,-0.266353
1.104273,-0.266335,-0.266335
1.108345,-0.266315,-0.266315
1.111957,-0.266296,-0.266296
1.115577,-0.266278,-0.266278
1.120158,-0.266255,-0.266255
1.124381,-0.266234,-0.266234
1.128312,-0.266214,-0.266214
1.13195,-0.266195,-0.266195
1.135821,-0.266176,-0.266176
1.139364,-0.266158,-0.266158
1.14324,-0.266139,-0.266139
1.147222,-0.266119,-0.266119
1.150715,-0.266102,-0.266102
1.154553,-0.266082,-0.266082
1.159004,-0.26606,-0.26606
1.163119,-0.26604,-0.26604
1.167109,-0.26602,-0.26602
1.171,-0.266,-0.266
1.174759,-0.265981,-0.265981
1.178885,-0.265961,-0.265961
1.183136,-0.265939,-0.265939
1.187062,-0.265919,-0.265919
1.191213,-0.265899,-0.265899
1.195416,-0.265877,-0.265877
1.199319,-0.265858,-0.265858
1.203209,-0.265838,-0.265838
1.207282,-0.265818,-0.265818
1.210885,-0.2658,-0.2658
1.214868,-0.26578,-0.26578
1.219514,-0.265756,-0.265756
1.223682,-0.265736,-0.265736
1.227159,-0.265718,-0.265718
1.230829,-0.2657,-0.2657
1.234631,-0.265681,-0.265681
1.238448,-0.265662,-0.265662
1.242592,-0.265641,-0.265641
1.246275,-0.265622,-0.265622
1.249949,-0.265604,-0.265604
1.25372,-0.265585,-0.265585
1.257811,-0.265565,-0.265565
1.261488,-0.265546,-0.265546
1.266581,-0.265521,-0.265521
1.27054,-0.265501,-0.265501
1.274906,-0.265479,-0.265479
1.28035,-0.265452,-0.265452
1.284394,-0.265431,-0.265431
1.28841,-0.265411,-0.265411
1.292296,-0.265391,-0.265391
1.296037,-0.265372,-0.265372
1.300314,-0.26535,-0.26535
1.304855,-0.265327,-0.265327
1.309125,-0.265306,-0.265306
1.313621,-0.265283,-0.265283
1.318224,-0.265259,-0.265259
1.32225,-0.265239,-0.265239
1.325826,-0.26522,-0.26522
1.331713,-0.26519,-0.26519
1.33456,-0.265176,-0.265176
1.337,-0.265163,-0.265163
1.33939,-0.265151,-0.265151
1.341983,-0.265138,-0.265138
1.344623,-0.265124,-0.265124
1.347042,-0.265112,-0.265112
1.349617,-0.265099,-0.265099
1.355487,-0.265069,-0.265069
1.358008,-0.265056,-0.265056
1.361058,-0.26504,-0.26504
1.36367,-0.265027,-0.265027
1.366564,-0.265012,-0.265012
1.369585,-0.264997,-0.264997
1.372722,-0.264981,-0.264981
1.375749,-0.264965,-0.264965
1.378645,-0.26495,-0.26495
1.381225,-0.264937,-0.264937
1.384754,-0.264919,-0.264919
1.387794,-0.264903,-0.264903
1.390661,-0.264888,-0.264888
1.393429,-0.264874,-0.264874
1.396392,-0.264859,-0.264859
1.399069,-0.264845,-0.264845
1.401562,-0.264832,-0.264832
1.403917,-0.26482,-0.26482
1.406347,-0.264806,-0.264806
1.4123,-0.264774,-0.264774
1.415157,-0.264758,-0.264758
1.417675,-0.264743,-0.264743
1.420228,-0.264728,-0.264728
1.422707,-0.264713,-0.264713
1.42532,-0.264698,-0.264698
1.428086,-0.264682,-0.264682
1.43067,-0.264666,-0.264666
1.433615,-0.264649,-0.264649
1.436379,-0.264633,-0.264633
1.439251,-0.264616,-0.264616
1.443426,-0.264591,-0.264591
1.446271,-0.264575,-0.264575
1.448831,-0.26456,-0.26456
1.451543,-0.264544,-0.264544
1.454093,-0.264529,-0.264529
1.460024,-0.264494,-0.264494
1.462837,-0.264478,-0.264478
1.465665,-0.264462,-0.264462
1.468859,-0.264443,-0.264443
1.471351,-0.264428,-0.264428
1.474498,-0.26441,-0.26441
1.47734,-0.264394,-0.264394
1.481483,-0.26437,-0.26437
1.487321,-0.264336,-0.264336
1.490041,-0.26432,-0.26432
1.492981,-0.264303,-0.264303
1.49559,-0.264288,-0.264288
1.498509,-0.264271,-0.264271
1.500932,-0.264257,-0.264257
1.503413,-0.264243,-0.264243
1.506261,-0.264227,-0.264227
1.508904,-0.264212,-0.264212
1.511381,-0.264197,-0.264197
1.516949,-0.264166,-0.264166
1.519867,-0.264149,-0.264149
1.522646,-0.264133,-0.264133
1.525562,-0.264116,-0.264116
1.528316,-0.264099,-0.264099
1.53067,-0.264085,-0.264085
1.53302,-0.264071,-0.264071
1.535995,-0.264052,-0.264052
1.539013,-0.264033,-0.264033
1.541715,-0.264015,-0.264015
1.544061,-0.264,-0.264
1.549542,-0.263963,-0.263963
1.552121,-0.263946,-0.263946
1.554691,-0.263928,-0.263928
1.557289,-0.26391,-0.26391
1.559805,-0.263893,-0.263893
1.56226,-0.263876,-0.263876
1.565365,-0.263855,-0.263855
1.567979,-0.263837,-0.263837
1.573911,-0.263796,-0.263796
1.576703,-0.263777,-0.263777
1.579145,-0.263761,-0.263761
1.581962,-0.263742,-0.263742
1.584876,-0.263722,-0.263722
1.588323,-0.263699,-0.263699
1.590978,-0.263681,-0.263681
1.593846,-0.263662,-0.263662
1.596876,-0.263641,-0.263641
1.600062,-0.26362,-0.26362
1.602786,-0.263602,-0.263602
1.605268,-0.263585,-0.263585
1.607749,-0.263568,-0.263568
1.610276,-0.263551,-0.263551
1.612914,-0.263534,-0.263534
1.618698,-0.263495,-0.263495
1.621389,-0.263477,-0.263477
1.624206,-0.263458,-0.263458
1.6269,-0.26344,-0.26344
1.629593,-0.263423,-0.263423
1.632224,-0.263405,-0.263405
1.634603,-0.26339,-0.26339
1.637014,-0.263374,-0.263374
1.639455,-0.263358,-0.263358
1.64495,-0.263321,-0.263321
1.647431,-0.263305,-0.263305
1.649785,-0.26329,-0.26329
1.652525,-0.263272,-0.263272
1.655419,-0.263253,-0.263253
1.65834,-0.263234,-0.263234
1.66149,-0.263214,-0.263214
1.664351,-0.263195,-0.263195
1.666627,-0.26318,-0.26318
1.672349,-0.263143,-0.263143
1.675164,-0.263125,-0.263125
1.677919,-0.263107,-0.263107
1.680535,-0.263091,-0.263091
1.683338,-0.263073,-0.263073
1.686355,-0.263053,-0.263053
1.688923,-0.263037,-0.263037
1.691553,-0.26302,-0.26302
1.694116,-0.263003,-0.263003
1.696854,-0.262986,-0.262986
1.69939,-0.262969,-0.262969
1.705272,-0.262932,-0.262932
1.708203,-0.262913,-0.262913
1.710845,-0.262896,-0.262896
1.713428,-0.26288,-0.26288
1.716121,-0.262863,-0.262863
1.718987,-0.262844,-0.262844
1.721613,-0.262828,-0.262828
1.724204,-0.262811,-0.262811
1.726649,-0.262796,-0.262796
1.729216,-0.262779,-0.262779
1.735063,-0.262742,-0.262742
1.738035,-0.262723,-0.262723
1.740613,-0.262707,-0.262707
1.743353,-0.26269,-0.26269
1.746102,-0.262673,-0.262673
1.748742,-0.262656,-0.262656
1.751542,-0.262638,-0.262638
1.75404,-0.262623,-0.262623
1.756876,-0.262605,-0.262605
1.759462,-0.262588,-0.262588
1.762081,-0.262572,-0.262572
1.768026,-0.262535,-0.262535
1.770764,-0.262518,-0.262518
1.773364,-0.262501,-0.262501
1.775909,-0.262486,-0.262486
1.778843,-0.262467,-0.262467
1.781497,-0.262451,-0.262451
1.783967,-0.262435,-0.262435
1.786493,-0.26242,-0.26242
1.789046,-0.262403,-0.262403
1.791957,-0.262385,-0.262385
1.794721,-0.262367,-0.262367
1.800338,-0.262332,-0.262332
1.803032,-0.262314,-0.262314
1.805706,-0.262297,-0.262297
1.808266,-0.26228,-0.26228
1.810701,-0.262264,-0.262264
1.813006,-0.262249,-0.262249
1.81554,-0.262232,-0.262232
1.82127,-0.262195,-0.262195
1.823652,-0.262179,-0.262179
1.82628,-0.262162,-0.262162
1.828814,-0.262146,-0.262146
1.831153,-0.262131,-0.262131
1.833962,-0.262112,-0.262112
1.836633,-0.262095,-0.262095
1.839506,-0.262076,-0.262076
1.845219,-0.26204,-0.26204
1.847622,-0.262024,-0.262024
1.850463,-0.262006,-0.262006
1.852939,-0.26199,-0.26199
1.855292,-0.261975,-0.261975
1.857802,-0.261959,-0.261959
1.863448,-0.261923,-0.261923
1.865915,-0.261907,-0.261907
1.868571,-0.26189,-0.26189
1.871072,-0.261874,-0.261874
1.873821,-0.261857,-0.261857
1.876497,-0.261839,-0.261839
1.879141,-0.261823,-0.261823
1.881496,-0.261808,-0.261808
1.887134,-0.261772,-0.261772
1.889728,-0.261756,-0.261756
1.892019,-0.261741,-0.261741
1.894506,-0.261726,-0.261726
1.896994,-0.26171,-0.26171
1.899723,-0.261693,-0.261693
1.905218,-0.261658,-0.261658
1.908436,-0.261638,-0.261638
1.91209,-0.261616,-0.261616
1.914672,-0.2616,-0.2616
1.920441,-0.261564,-0.261564
1.922992,-0.261548,-0.261548
1.925327,-0.261534,-0.261534
1.927795,-0.261519,-0.261519
1.930466,-0.261502,-0.261502
1.933407,-0.261484,-0.261484
1.93635,-0.261466,-0.261466
1.939089,-0.261449,-0.261449
1.94165,-0.261434,-0.261434
1.947413,-0.261398,-0.261398
1.949905,-0.261383,-0.261383
1.952318,-0.261368,-0.261368
1.954712,-0.261354,-0.261354
1.957247,-0.261339,-0.261339
1.959726,-0.261324,-0.261324
1.962625,-0.261306,-0.261306
1.96533,-0.26129,-0.26129
1.971377,-0.261253,-0.261253
1.973831,-0.261238,-0.261238
1.976451,-0.261222,-0.261222
1.978815,-0.261208,-0.261208
1.981598,-0.261191,-0.261191
1.984401,-0.261174,-0.261174
1.987525,-0.261155,-0.261155
1.990265,-0.261138,-0.261138
1.99308,-0.261121,-0.261121
1.995693,-0.261105,-0.261105
1.998031,-0.261091,-0.261091
2.004035,-0.261054,-0.261054
2.006857,-0.261037,-0.261037
2.010026,-0.261018,-0.261018
2.013319,-0.260998,-0.260998
2.01655,-0.260979,-0.260979
2.01969,-0.26096,-0.26096
2.022234,-0.260944,-0.260944
2.025457,-0.260925,-0.260925
2.031173,-0.260891,-0.260891
2.033573,-0.260876,-0.260876
2.03625,-0.26086,-0.26086
2.038616,-0.260846,-0.260846
2.041262,-0.26083,-0.26083
2.044144,-0.260813,-0.260813
2.047042,-0.260796,-0.260796
2.049993,-0.260778,-0.260778
2.053026,-0.26076,-0.26076
2.055821,-0.260744,-0.260744
2.05827,-0.260729,-0.260729
2.06386,-0.260697,-0.260697
2.066453,-0.260682,-0.260682
2.068933,-0.260667,-0.260667
2.071356,-0.260653,-0.260653
2.073654,-0.26064,-0.26064
2.07601,-0.260626,-0.260626
2.081749,-0.260593,-0.260593
2.084109,-0.26058,-0.26058
2.086524,-0.260566,-0.260566
2.089188,-0.260551,-0.260551
2.091953,-0.260535,-0.260535
2.094701,-0.26052,-0.26052
2.097927,-0.260502,-0.260502
2.100991,-0.260484,-0.260484
2.10384,-0.260468,-0.260468
2.106758,-0.260452,-0.260452
2.110758,-0.260429,-0.260429
2.113959,-0.260412,-0.260412
2.117002,-0.260395,-0.260395
2.120175,-0.260377,-0.260377
2.129231,-0.260327,-0.260327
2.132153,-0.26031,-0.26031
2.138084,-0.260278,-0.260278
2.140913,-0.260263,-0.260263
